Dīgha Nikāya 29 ||| Long Discourses 29
‘etampi kho, āvuso, bhagavatā abyākataṁ: ||| ‘This too has not been declared by the Buddha.’
“na hoti tathāgato paraṁ maraṇā, idameva saccaṁ moghamaññan”’ti.
Ṭhānaṁ kho panetaṁ, cunda, vijjati, yaṁ aññatitthiyā paribbājakā evaṁ vadeyyuṁ: ||| The wanderers might say,
‘kiṁ panāvuso, hoti ca na ca hoti tathāgato paraṁ maraṇā, idameva saccaṁ moghamaññan’ti? ||| ‘Then is this your view: “A Realized One both exists and doesn’t exist after death. This is the only truth, anything else is futile”?’
Evaṁvādino, cunda, aññatitthiyā paribbājakā evamassu vacanīyā: ||| You should say to them,
‘abyākataṁ kho etaṁ, āvuso, bhagavatā: ||| ‘This too has not been declared by the Buddha.’
“hoti ca na ca hoti tathāgato paraṁ maraṇā, idameva saccaṁ moghamaññan”’ti.
Ṭhānaṁ kho panetaṁ, cunda, vijjati, yaṁ aññatitthiyā paribbājakā evaṁ vadeyyuṁ: ||| The wanderers might say,
‘kiṁ panāvuso, neva hoti na na hoti tathāgato paraṁ maraṇā, idameva saccaṁ moghamaññan’ti? ||| ‘Then is this your view: “A Realized One neither exists nor doesn’t exist after death. This is the only truth, anything else is futile”?’
Evaṁvādino, cunda, aññatitthiyā paribbājakā evamassu vacanīyā: ||| You should say to them,
‘etampi kho, āvuso, bhagavatā abyākataṁ: ||| ‘This too has not been declared by the Buddha.’
“neva hoti na na hoti tathāgato paraṁ maraṇā, idameva saccaṁ moghamaññan”’ti.
Ṭhānaṁ kho panetaṁ, cunda, vijjati, yaṁ aññatitthiyā paribbājakā evaṁ vadeyyuṁ: ||| The wanderers might say,
‘kasmā panetaṁ, āvuso, samaṇena gotamena abyākatan’ti? ||| ‘But why has this not been declared by the ascetic Gotama?’
Evaṁvādino, cunda, aññatitthiyā paribbājakā evamassu vacanīyā: ||| You should say to them,
‘na hetaṁ, āvuso, atthasaṁhitaṁ na dhammasaṁhitaṁ na ādibrahmacariyakaṁ na nibbidāya na virāgāya na nirodhāya na upasamāya na abhiññāya na sambodhāya na nibbānāya saṁvattati, tasmā taṁ bhagavatā abyākatan’ti. ||| ‘Because it’s not beneficial or relevant to the fundamentals of the spiritual life. It doesn’t lead to disillusionment, dispassion, cessation, peace, insight, awakening, and extinguishment. That’s why it hasn’t been declared by the Buddha.’
14. Byākataṭṭhāna ||| 14. The Declared Points
Ṭhānaṁ kho panetaṁ, cunda, vijjati, yaṁ aññatitthiyā paribbājakā evaṁ vadeyyuṁ: ||| It’s possible that wanderers of other religions might say,
‘kiṁ panāvuso, samaṇena gotamena byākatan’ti? ||| ‘But what has been declared by the ascetic Gotama?’
Evaṁvādino, cunda, aññatitthiyā paribbājakā evamassu vacanīyā: ||| You should say to them,
‘idaṁ dukkhanti kho, āvuso, bhagavatā byākataṁ, ayaṁ dukkhasamudayoti kho, āvuso, bhagavatā byākataṁ, ayaṁ dukkhanirodhoti kho, āvuso, bhagavatā byākataṁ, ayaṁ dukkhanirodhagāminī paṭipadāti kho, āvuso, bhagavatā byākatan’ti. ||| ‘What has been declared by the Buddha is this: “This is suffering”—“This is the origin of suffering”—“This is the cessation of suffering”—“This is the practice that leads to the cessation of suffering.”’
Ṭhānaṁ kho panetaṁ, cunda, vijjati, yaṁ aññatitthiyā paribbājakā evaṁ vadeyyuṁ: ||| The wanderers might say,
‘kasmā panetaṁ, āvuso, samaṇena gotamena byākatan’ti? ||| ‘But why has this been declared by the ascetic Gotama?’
Evaṁvādino, cunda, aññatitthiyā paribbājakā evamassu vacanīyā: ||| You should say to them,
‘etañhi, āvuso, atthasaṁhitaṁ, etaṁ dhammasaṁhitaṁ, etaṁ ādibrahmacariyakaṁ ekantanibbidāya virāgāya nirodhāya upasamāya abhiññāya sambodhāya nibbānāya saṁvattati. Tasmā taṁ bhagavatā byākatan’ti. ||| ‘Because it’s beneficial and relevant to the fundamentals of the spiritual life. It leads to disillusionment, dispassion, cessation, peace, insight, awakening, and extinguishment. That’s why it has been declared by the Buddha.’
15. Pubbantasahagatadiṭṭhinissaya ||| 15. Views of the First Beginning
Yepi te, cunda, pubbantasahagatā diṭṭhinissayā, tepi vo mayā byākatā, yathā te byākātabbā. ||| Cunda, I have explained to you as they should be explained the views that some rely on regarding the first beginning.
Yathā ca te na byākātabbā, kiṁ vo ahaṁ te tathā byākarissāmi? ||| Shall I explain them to you in the wrong way?
Yepi te, cunda, aparantasahagatā diṭṭhinissayā, tepi vo mayā byākatā, yathā te byākātabbā. ||| I have explained to you as they should be explained the views that some rely on regarding the final end.
Yathā ca te na byākātabbā, kiṁ vo ahaṁ te tathā byākarissāmi? ||| Shall I explain them to you in the wrong way?
Katame ca te, cunda, pubbantasahagatā diṭṭhinissayā, ye vo mayā byākatā, yathā te byākātabbā. ||| What are the views that some rely on regarding the first beginning?
Yathā ca te na byākātabbā, kiṁ vo ahaṁ te tathā byākarissāmi?
Santi kho, cunda, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| There are some ascetics and brahmins who have this doctrine and view:
‘sassato attā ca loko ca, idameva saccaṁ moghamaññan’ti. ||| ‘The self and the cosmos are eternal. This is the only truth, anything else is futile.’
Santi pana, cunda, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| There are some ascetics and brahmins who have this doctrine and view:
‘asassato attā ca loko ca …pe… ||| ‘The self and the cosmos are not eternal,
sassato ca asassato ca attā ca loko ca … ||| or both eternal and not eternal,
neva sassato nāsassato attā ca loko ca … ||| or neither eternal nor not eternal.
sayaṅkato attā ca loko ca … ||| The self and the cosmos are made by oneself,
paraṅkato attā ca loko ca … ||| or made by another,
sayaṅkato ca paraṅkato ca attā ca loko ca … ||| or made by both oneself and another,
asayaṅkāro aparaṅkāro adhiccasamuppanno attā ca loko ca, idameva saccaṁ moghamaññan’ti. ||| or they have arisen anomalously, not made by oneself or another.
‘Sassataṁ sukhadukkhaṁ … ||| Pleasure and pain are eternal,
asassataṁ sukhadukkhaṁ … ||| or not eternal,
sassatañca asassatañca sukhadukkhaṁ … ||| or both eternal and not eternal,
nevasassataṁ nāsassataṁ sukhadukkhaṁ … ||| or neither eternal nor not eternal.
sayaṅkataṁ sukhadukkhaṁ … ||| Pleasure and pain are made by oneself,
paraṅkataṁ sukhadukkhaṁ … ||| or made by another,
sayaṅkatañca paraṅkatañca sukhadukkhaṁ … ||| or made by both oneself and another,
asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ sukhadukkhaṁ, idameva saccaṁ moghamaññan’ti. ||| or they have arisen anomalously, not made by oneself or another. This is the only truth, anything else is futile.’
Tatra, cunda, ye te samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| Regarding this, I go up to the ascetics and brahmins whose view is that
‘sassato attā ca loko ca, idameva saccaṁ moghamaññan’ti. ||| the self and the cosmos are eternal,
Tyāhaṁ upasaṅkamitvā evaṁ vadāmi: ||| and say,
‘atthi nu kho idaṁ, āvuso, vuccati: ||| ‘Reverends, is this what you say,
“sassato attā ca loko cā”’ti? ||| “The self and the cosmos are eternal”?’
Yañca kho te evamāhaṁsu: ||| But when they say, ‘Yes!
‘idameva saccaṁ moghamaññan’ti. ||| This is the only truth, anything else is futile,’
Taṁ tesaṁ nānujānāmi. ||| I don’t grant that.
Taṁ kissa hetu? ||| Why is that?
Aññathāsaññinopi hettha, cunda, santeke sattā. ||| Because there are beings who have different opinions on this topic.
Imāyapi kho ahaṁ, cunda, paññattiyā neva attanā samasamaṁ samanupassāmi kuto bhiyyo. ||| I don’t see any such expositions that are equal to my own, still less superior.
Atha kho ahameva tattha bhiyyo yadidaṁ adhipaññatti. ||| Rather, I am the one who is superior when it comes to the higher exposition.
Tatra, cunda, ye te samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| Regarding this, I go up to the ascetics and brahmins who assert all the other views as described above.
‘asassato attā ca loko ca …
sassato ca asassato ca attā ca loko ca …
nevasassato nāsassato attā ca loko ca …
sayaṅkato attā ca loko ca …
paraṅkato attā ca loko ca …
sayaṅkato ca paraṅkato ca attā ca loko ca …
asayaṅkāro aparaṅkāro adhiccasamuppanno attā ca loko ca …
sassataṁ sukhadukkhaṁ …
asassataṁ sukhadukkhaṁ …
sassatañca asassatañca sukhadukkhaṁ …
nevasassataṁ nāsassataṁ sukhadukkhaṁ …
sayaṅkataṁ sukhadukkhaṁ …
paraṅkataṁ sukhadukkhaṁ …
sayaṅkatañca paraṅkatañca sukhadukkhaṁ …
asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ sukhadukkhaṁ, idameva saccaṁ moghamaññan’ti.
Tyāhaṁ upasaṅkamitvā evaṁ vadāmi:
‘atthi nu kho idaṁ, āvuso, vuccati:
“asayaṅkāraṁ aparaṅkāraṁ adhiccasamuppannaṁ sukhadukkhan”’ti?
Yañca kho te evamāhaṁsu:
‘idameva saccaṁ moghamaññan’ti.
Taṁ tesaṁ nānujānāmi. ||| And in each case, I don’t grant that.
Taṁ kissa hetu? ||| Why is that?
Aññathāsaññinopi hettha, cunda, santeke sattā. ||| Because there are beings who have different opinions on this topic.
Imāyapi kho ahaṁ, cunda, paññattiyā neva attanā samasamaṁ samanupassāmi kuto bhiyyo. ||| I don’t see any such expositions that are equal to my own, still less superior.
Atha kho ahameva tattha bhiyyo yadidaṁ adhipaññatti. ||| Rather, I am the one who is superior when it comes to the higher exposition.
Ime kho te, cunda, pubbantasahagatā diṭṭhinissayā, ye vo mayā byākatā, yathā te byākātabbā. ||| These are the views that some rely on regarding the first beginning.
Yathā ca te na byākātabbā, kiṁ vo ahaṁ te tathā byākarissāmi?
16. Aparantasahagatadiṭṭhinissaya ||| 16. Views of the Final End
Katame ca te, cunda, aparantasahagatā diṭṭhinissayā, ye vo mayā byākatā, yathā te byākātabbā. ||| What are the views that some rely on regarding the final end?
Yathā ca te na byākātabbā, kiṁ vo ahaṁ te tathā byākarissāmi?
Santi, cunda, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| There are some ascetics and brahmins who have this doctrine and view:
‘rūpī attā hoti arogo paraṁ maraṇā, idameva saccaṁ moghamaññan’ti. ||| ‘The self is healthy after death, and formed …
Santi pana, cunda, eke samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino:
‘arūpī attā hoti … ||| or formless …
rūpī ca arūpī ca attā hoti … ||| or both formed and formless …
nevarūpī nārūpī attā hoti … ||| or neither formed nor formless …
saññī attā hoti … ||| or percipient …
asaññī attā hoti … ||| or non-percipient …
nevasaññīnāsaññī attā hoti … ||| or neither percipient nor non-percipient …
attā ucchijjati vinassati na hoti paraṁ maraṇā, idameva saccaṁ moghamaññan’ti. ||| or the self is annihilated and destroyed when the body breaks up, and doesn’t exist after death. This is the only truth, anything else is futile.’
Tatra, cunda, ye te samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| Regarding this, I go up to the ascetics and brahmins whose view is that,
‘rūpī attā hoti arogo paraṁ maraṇā, idameva saccaṁ moghamaññan’ti. ||| ‘The self is formed and healthy after death,’
Tyāhaṁ upasaṅkamitvā evaṁ vadāmi: ||| and say,
‘atthi nu kho idaṁ, āvuso, vuccati: ||| ‘Reverends, is this what you say,
“rūpī attā hoti arogo paraṁ maraṇā”’ti? ||| “The self is formed and healthy after death”?’
Yañca kho te evamāhaṁsu: ||| But when they say, ‘Yes!
‘idameva saccaṁ moghamaññan’ti. ||| This is the only truth, anything else is futile,’
Taṁ tesaṁ nānujānāmi. ||| I don’t grant that.
Taṁ kissa hetu? ||| Why is that?
Aññathāsaññinopi hettha, cunda, santeke sattā. ||| Because there are beings who have different opinions on this topic.
Imāyapi kho ahaṁ, cunda, paññattiyā neva attanā samasamaṁ samanupassāmi kuto bhiyyo. ||| I don’t see any such expositions that are equal to my own, still less superior.
Atha kho ahameva tattha bhiyyo yadidaṁ adhipaññatti. ||| Rather, I am the one who is superior when it comes to the higher exposition.
Tatra, cunda, ye te samaṇabrāhmaṇā evaṁvādino evaṁdiṭṭhino: ||| Regarding this, I go up to the ascetics and brahmins who assert all the other views as described above.
‘arūpī attā hoti …
rūpī ca arūpī ca attā hoti …
nevarūpīnārūpī attā hoti …
saññī attā hoti …
asaññī attā hoti …
nevasaññīnāsaññī attā hoti …
attā ucchijjati vinassati na hoti paraṁ maraṇā, idameva saccaṁ moghamaññan’ti.
Tyāhaṁ upasaṅkamitvā evaṁ vadāmi:
‘atthi nu kho idaṁ, āvuso, vuccati:
“attā ucchijjati vinassati na hoti paraṁ maraṇā”’ti?
Yañca kho te, cunda, evamāhaṁsu:
‘idameva saccaṁ moghamaññan’ti.
Taṁ tesaṁ nānujānāmi. ||| And in each case, I don’t grant that.
Taṁ kissa hetu? ||| Why is that?
Aññathāsaññinopi hettha, cunda, santeke sattā. ||| Because there are beings who have different opinions on this topic.
Imāyapi kho ahaṁ, cunda, paññattiyā neva attanā samasamaṁ samanupassāmi, kuto bhiyyo. ||| I don’t see any such expositions that are equal to my own, still less superior.
Atha kho ahameva tattha bhiyyo yadidaṁ adhipaññatti. ||| Rather, I am the one who is superior when it comes to the higher exposition.
Ime kho te, cunda, aparantasahagatā diṭṭhinissayā, ye vo mayā byākatā, yathā te byākātabbā. ||| These are the views that some rely on regarding the final end, which I have explained to you as they should be explained.
Yathā ca te na byākātabbā, kiṁ vo ahaṁ te tathā byākarissāmi? ||| Shall I explain them to you in the wrong way?
Imesañca, cunda, pubbantasahagatānaṁ diṭṭhinissayānaṁ imesañca aparantasahagatānaṁ diṭṭhinissayānaṁ pahānāya samatikkamāya evaṁ mayā cattāro satipaṭṭhānā desitā paññattā. ||| I have taught and pointed out the four kinds of mindfulness meditation for giving up and going beyond all these views of the first beginning and the final end.
Katame cattāro? ||| What four?
Idha, cunda, bhikkhu kāye kāyānupassī viharati ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṁ. ||| It’s when a mendicant meditates by observing an aspect of the body—keen, aware, and mindful, rid of covetousness and displeasure for the world.
Vedanāsu vedanānupassī …pe… ||| They meditate observing an aspect of feelings …
citte cittānupassī …pe… ||| mind …
dhammesu dhammānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhādomanassaṁ. ||| principles—keen, aware, and mindful, rid of covetousness and displeasure for the world.
Imesañca, cunda, pubbantasahagatānaṁ diṭṭhinissayānaṁ imesañca aparantasahagatānaṁ diṭṭhinissayānaṁ pahānāya samatikkamāya. Evaṁ mayā ime cattāro satipaṭṭhānā desitā paññattā”ti. ||| These are the four kinds of mindfulness meditation that I have taught for giving up and going beyond all these views of the first beginning and the final end.”
Tena kho pana samayena āyasmā upavāṇo bhagavato piṭṭhito ṭhito hoti bhagavantaṁ bījayamāno. ||| Now at that time Venerable Upavāṇa was standing behind the Buddha fanning him.
Atha kho āyasmā upavāṇo bhagavantaṁ etadavoca: ||| He said to the Buddha,
“acchariyaṁ, bhante, abbhutaṁ, bhante. ||| “It’s incredible, sir, it’s amazing!
Pāsādiko vatāyaṁ, bhante, dhammapariyāyo; ||| This exposition of the teaching is impressive, sir,
supāsādiko vatāyaṁ, bhante, dhammapariyāyo, ko nāmāyaṁ, bhante, dhammapariyāyo”ti? ||| it is very impressive. Sir, what is the name of this exposition of the teaching?”
“Tasmātiha tvaṁ, upavāṇa, imaṁ dhammapariyāyaṁ ‘pāsādiko’ tveva naṁ dhārehī”ti. ||| “Well then, Upavāṇa, you may remember this exposition of the teaching as ‘The Impressive Discourse’.”
Idamavoca bhagavā. ||| That is what the Buddha said.
Attamano āyasmā upavāṇo bhagavato bhāsitaṁ abhinandīti. ||| Satisfied, Venerable Upavāṇa approved what the Buddha said.
Pāsādikasuttaṁ niṭṭhitaṁ chaṭṭhaṁ.
