Dīgha Nikāya 3 ||| Long Discourses 3
Passa, ambaṭṭha, yāva aparaddhañca te idaṁ ācariyassa brāhmaṇassa pokkharasātissa. ||| See, Ambaṭṭha, how your tutor Pokkharasāti has wronged you.
Taṁ kiṁ maññasi, ambaṭṭha, ||| What do you think, Ambaṭṭha?
idha rājā pasenadi kosalo hatthigīvāya vā nisinno assapiṭṭhe vā nisinno rathūpatthare vā ṭhito uggehi vā rājaññehi vā kiñcideva mantanaṁ manteyya. ||| Suppose King Pasenadi was holding consultations with warrior-chiefs or chieftains while sitting on an elephant’s neck or on horseback, or while standing on the mat in a chariot.
So tamhā padesā apakkamma ekamantaṁ tiṭṭheyya. ||| And suppose he’d get down from that place and stand aside.
Atha āgaccheyya suddo vā suddadāso vā, tasmiṁ padese ṭhito tadeva mantanaṁ manteyya: ||| Then along would come a worker or their bondservant, who’d stand in the same place and continue the consultation:
‘evampi rājā pasenadi kosalo āha, evampi rājā pasenadi kosalo āhā’ti. ||| ‘This is what King Pasenadi says, and this too is what the king says.’
Api nu so rājabhaṇitaṁ vā bhaṇati rājamantanaṁ vā manteti? ||| Though he spoke the king’s words and gave the king’s advice,
Ettāvatā so assa rājā vā rājamatto vā”ti? ||| does that qualify him to be the king or the king’s minister?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Evameva kho tvaṁ, ambaṭṭha, ye te ahesuṁ brāhmaṇānaṁ pubbakā isayo mantānaṁ kattāro mantānaṁ pavattāro, yesamidaṁ etarahi brāhmaṇā porāṇaṁ mantapadaṁ gītaṁ pavuttaṁ samihitaṁ, tadanugāyanti tadanubhāsanti bhāsitamanubhāsanti vācitamanuvācenti, seyyathidaṁ—aṭṭhako vāmako vāmadevo vessāmitto yamataggi aṅgīraso bhāradvājo vāseṭṭho kassapo bhagu: ||| “In the same way, Ambaṭṭha, the ancient seers of the brahmins were Aṭṭhaka, Vāmaka, Vāmadeva, Vessāmitta, Yamadaggi, Aṅgīrasa, Bhāradvāja, Vāseṭṭha, Kassapa, and Bhagu. They were the authors and propagators of the hymns. Their hymnal was sung and propagated and compiled in ancient times; and these days, brahmins continue to sing and chant it, chanting what was chanted and teaching what was taught.
‘tyāhaṁ mante adhiyāmi sācariyako’ti, tāvatā tvaṁ bhavissasi isi vā isitthāya vā paṭipannoti netaṁ ṭhānaṁ vijjati. ||| You might imagine that, since you’ve learned their hymns by heart in your own tradition, that makes you a seer or someone on the path to becoming a seer. But that is not possible.
Taṁ kiṁ maññasi, ambaṭṭha, ||| What do you think, Ambaṭṭha?
kinti te sutaṁ brāhmaṇānaṁ vuddhānaṁ mahallakānaṁ ācariyapācariyānaṁ bhāsamānānaṁ— ||| According to what you have heard from elderly and senior brahmins, the tutors of tutors,
ye te ahesuṁ brāhmaṇānaṁ pubbakā isayo mantānaṁ kattāro mantānaṁ pavattāro, yesamidaṁ etarahi brāhmaṇā porāṇaṁ mantapadaṁ gītaṁ pavuttaṁ samihitaṁ, tadanugāyanti tadanubhāsanti bhāsitamanubhāsanti vācitamanuvācenti, seyyathidaṁ—aṭṭhako vāmako vāmadevo vessāmitto yamataggi aṅgīraso bhāradvājo vāseṭṭho kassapo bhagu, ||| did those ancient brahmin seers—
evaṁ su te sunhātā suvilittā kappitakesamassū āmukkamaṇikuṇḍalābharaṇā odātavatthavasanā pañcahi kāmaguṇehi samappitā samaṅgībhūtā paricārenti, seyyathāpi tvaṁ etarahi sācariyako”ti? ||| nicely bathed and anointed, with hair and beard dressed, bedecked with jewels, earrings, and bracelets, dressed in white—amuse themselves, supplied and provided with the five kinds of sensual stimulation, like you do today in your tradition?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“ …pe…
Evaṁ su te sālīnaṁ odanaṁ sucimaṁsūpasecanaṁ vicitakāḷakaṁ anekasūpaṁ anekabyañjanaṁ paribhuñjanti, seyyathāpi tvaṁ etarahi sācariyako”ti? ||| “Did they eat boiled fine rice, garnished with clean meat, with the dark grains picked out, served with many soups and sauces, like you do today in your tradition?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“ …pe…
Evaṁ su te veṭhakanatapassāhi nārīhi paricārenti, seyyathāpi tvaṁ etarahi sācariyako”ti? ||| “Did they amuse themselves with girls wearing thongs that show off their curves, like you do today in your tradition?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“ …pe…
Evaṁ su te kuttavālehi vaḷavārathehi dīghāhi patodalaṭṭhīhi vāhane vitudentā vipariyāyanti, seyyathāpi tvaṁ etarahi sācariyako”ti? ||| “Did they drive about in chariots drawn by mares with plaited manes, whipping and lashing them onward with long goads, like you do today in your tradition?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“ …pe…
Evaṁ su te ukkiṇṇaparikhāsu okkhittapalighāsu nagarūpakārikāsu dīghāsivudhehi purisehi rakkhāpenti, seyyathāpi tvaṁ etarahi sācariyako”ti? ||| “Did they get men with long swords to guard them in fortresses with moats dug and barriers in place, like you do today in your tradition?”
“No hidaṁ, bho gotama”. ||| “No, worthy Gotama.”
“Iti kho, ambaṭṭha, neva tvaṁ isi na isitthāya paṭipanno sācariyako. ||| “So, Ambaṭṭha, in your own tradition you are neither seer nor someone on the path to becoming a seer.
Yassa kho pana, ambaṭṭha, mayi kaṅkhā vā vimati vā so maṁ pañhena, ahaṁ veyyākaraṇena sodhissāmī”ti. ||| Whoever has any doubt or uncertainty about me, let them ask me and I will clear up their doubts with my answer.”
7. Dvelakkhaṇādassana ||| 7. Seeing the Two Marks
Atha kho bhagavā vihārā nikkhamma caṅkamaṁ abbhuṭṭhāsi. ||| Then the Buddha came out of his dwelling and proceeded to begin walking mindfully,
Ambaṭṭhopi māṇavo vihārā nikkhamma caṅkamaṁ abbhuṭṭhāsi. ||| and Ambaṭṭha did likewise.
Atha kho ambaṭṭho māṇavo bhagavantaṁ caṅkamantaṁ anucaṅkamamāno bhagavato kāye dvattiṁsamahāpurisalakkhaṇāni samannesi. ||| Then while walking beside the Buddha, Ambaṭṭha scrutinized his body for the thirty-two marks of a great man.
Addasā kho ambaṭṭho māṇavo bhagavato kāye dvattiṁsamahāpurisalakkhaṇāni yebhuyyena ṭhapetvā dve. ||| He saw all of them except for two,
Dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati nādhimuccati na sampasīdati— ||| which he had doubts about:
kosohite ca vatthaguyhe pahūtajivhatāya ca. ||| whether the private parts are covered in a foreskin, and the largeness of the tongue.
Atha kho bhagavato etadahosi: ||| Then it occurred to the Buddha,
“passati kho me ayaṁ ambaṭṭho māṇavo dvattiṁsamahāpurisalakkhaṇāni yebhuyyena ṭhapetvā dve. ||| “This student Ambaṭṭha sees all the marks except for two,
Dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati nādhimuccati na sampasīdati— ||| which he has doubts about:
kosohite ca vatthaguyhe pahūtajivhatāya cā”ti. ||| whether the private parts are covered in a foreskin, and the largeness of the tongue.”
Atha kho bhagavā tathārūpaṁ iddhābhisaṅkhāraṁ abhisaṅkhāsi. Yathā addasa ambaṭṭho māṇavo bhagavato kosohitaṁ vatthaguyhaṁ. ||| Then the Buddha used his psychic power to will that Ambaṭṭha would see his private parts covered in a foreskin.
Atha kho bhagavā jivhaṁ ninnāmetvā ubhopi kaṇṇasotāni anumasi paṭimasi, ubhopi nāsikasotāni anumasi paṭimasi, kevalampi nalāṭamaṇḍalaṁ jivhāya chādesi. ||| And he stuck out his tongue and stroked back and forth on his ear holes and nostrils, and covered his entire forehead with his tongue.
Atha kho ambaṭṭhassa māṇavassa etadahosi: ||| Then Ambaṭṭha thought,
“samannāgato kho samaṇo gotamo dvattiṁsamahāpurisalakkhaṇehi paripuṇṇehi, no aparipuṇṇehī”ti. ||| “The ascetic Gotama possesses the thirty-two marks completely, lacking none.”
Bhagavantaṁ etadavoca: ||| He said to the Buddha,
“handa ca dāni mayaṁ, bho gotama, gacchāma, bahukiccā mayaṁ bahukaraṇīyā”ti. ||| “Well, now, sir, I must go. I have many duties, and much to do.”
“Yassadāni tvaṁ, ambaṭṭha, kālaṁ maññasī”ti. ||| “Please, Ambaṭṭha, go at your convenience.”
Atha kho ambaṭṭho māṇavo vaḷavārathamāruyha pakkāmi. ||| Then Ambaṭṭha mounted his chariot drawn by mares and left.
Tena kho pana samayena brāhmaṇo pokkharasāti ukkaṭṭhāya nikkhamitvā mahatā brāhmaṇagaṇena saddhiṁ sake ārāme nisinno hoti ambaṭṭhaṁyeva māṇavaṁ paṭimānento. ||| Now at that time the brahmin Pokkharasāti had come out from Ukkaṭṭhā together with a large group of brahmins and was sitting in his own park just waiting for Ambaṭṭha.
Atha kho ambaṭṭho māṇavo yena sako ārāmo tena pāyāsi. ||| Then Ambaṭṭha entered the park.
Yāvatikā yānassa bhūmi, yānena gantvā yānā paccorohitvā pattikova yena brāhmaṇo pokkharasāti tenupasaṅkami; upasaṅkamitvā brāhmaṇaṁ pokkharasātiṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinnaṁ kho ambaṭṭhaṁ māṇavaṁ brāhmaṇo pokkharasāti etadavoca: ||| He went by carriage as far as the terrain allowed, then descended and approached the brahmin Pokkharasāti on foot. He bowed and sat down to one side, and Pokkharasāti said to him:
“kacci, tāta ambaṭṭha, addasa taṁ bhavantaṁ gotaman”ti? ||| “I hope, dear Ambaṭṭha, you saw the worthy Gotama?”
“Addasāma kho mayaṁ, bho, taṁ bhavantaṁ gotaman”ti. ||| “I saw him, sir.”
“Kacci, tāta ambaṭṭha, taṁ bhavantaṁ gotamaṁ tathā santaṁyeva saddo abbhuggato no aññathā; ||| “Well, does he live up to his reputation or not?”
kacci pana so bhavaṁ gotamo tādiso no aññādiso”ti?
“Tathā santaṁyeva, bho, taṁ bhavantaṁ gotamaṁ saddo abbhuggato no aññathā, tādisova so bhavaṁ gotamo no aññādiso. ||| “He does, sir.
Samannāgato ca so bhavaṁ gotamo dvattiṁsamahāpurisalakkhaṇehi paripuṇṇehi no aparipuṇṇehī”ti. ||| The worthy Gotama possesses the thirty-two marks completely, lacking none.”
“Ahu pana te, tāta ambaṭṭha, samaṇena gotamena saddhiṁ kocideva kathāsallāpo”ti? ||| “And did you have some discussion with him?”
“Ahu kho me, bho, samaṇena gotamena saddhiṁ kocideva kathāsallāpo”ti. ||| “I did.”
“Yathā kathaṁ pana te, tāta ambaṭṭha, ahu samaṇena gotamena saddhiṁ kocideva kathāsallāpo”ti? ||| “And what kind of discussion did you have with him?”
Atha kho ambaṭṭho māṇavo yāvatako ahosi bhagavatā saddhiṁ kathāsallāpo, taṁ sabbaṁ brāhmaṇassa pokkharasātissa ārocesi. ||| Then Ambaṭṭha informed Pokkharasāti of all they had discussed.
Evaṁ vutte, brāhmaṇo pokkharasāti ambaṭṭhaṁ māṇavaṁ etadavoca: ||| Then Pokkharasāti said to Ambaṭṭha,
“aho vata re amhākaṁ, paṇḍitaka, aho vata re amhākaṁ, bahussutaka, aho vata re amhākaṁ, tevijjaka, evarūpena kira, bho, puriso atthacarakena kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjeyya. ||| “Oh, our bloody fake scholar, our fake learned man, who pretends to be proficient in the three Vedas! A man who behaves like this ought, when their body breaks up, after death, to be reborn in a place of loss, a bad place, the underworld, hell.
Yadeva kho tvaṁ, ambaṭṭha, taṁ bhavantaṁ gotamaṁ evaṁ āsajja āsajja avacāsi, atha kho so bhavaṁ gotamo amhepi evaṁ upaneyya upaneyya avaca. ||| It’s only because you repeatedly attacked the worthy Gotama like that that he kept bringing up charges against us!”
Aho vata re amhākaṁ, paṇḍitaka, aho vata re amhākaṁ, bahussutaka, aho vata re amhākaṁ, tevijjaka, evarūpena kira, bho, puriso atthacarakena kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapajjeyyā”ti, kupito anattamano ambaṭṭhaṁ māṇavaṁ padasāyeva pavattesi. ||| Angry and upset, he kicked Ambaṭṭha over,
Icchati ca tāvadeva bhagavantaṁ dassanāya upasaṅkamituṁ. ||| and wanted to go and see the Buddha right away.
8. Pokkharasātibuddhūpasaṅkamana ||| 8. Pokkharasāti Visits the Buddha
Atha kho te brāhmaṇā brāhmaṇaṁ pokkharasātiṁ etadavocuṁ: ||| Then those brahmins said to Pokkharasāti,
“ativikālo kho, bho, ajja samaṇaṁ gotamaṁ dassanāya upasaṅkamituṁ. ||| “It’s much too late to visit the ascetic Gotama today.
Svedāni bhavaṁ pokkharasāti samaṇaṁ gotamaṁ dassanāya upasaṅkamissatī”ti. ||| You can visit him tomorrow.”
Atha kho brāhmaṇo pokkharasāti sake nivesane paṇītaṁ khādanīyaṁ bhojanīyaṁ paṭiyādāpetvā yāne āropetvā ukkāsu dhāriyamānāsu ukkaṭṭhāya niyyāsi, yena icchānaṅgalavanasaṇḍo tena pāyāsi. ||| So Pokkharasāti had delicious fresh and cooked foods prepared in his own home. Then he mounted a carriage and, with attendants carrying torches, set out from Ukkaṭṭhā for the forest near Icchānaṅgala.
Yāvatikā yānassa bhūmi yānena gantvā, yānā paccorohitvā pattikova yena bhagavā tenupasaṅkami. upasaṅkamitvā bhagavatā saddhiṁ sammodi, sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho brāhmaṇo pokkharasāti bhagavantaṁ etadavoca: ||| He went by carriage as far as the terrain allowed, then descended and entered the monastery on foot. He went up to the Buddha and exchanged greetings with him. When the greetings and polite conversation were over, he sat down to one side and said to the Buddha,
“āgamā nu khvidha, bho gotama, amhākaṁ antevāsī ambaṭṭho māṇavo”ti? ||| “Master Gotama, has my resident pupil, the student Ambaṭṭha, come here?”
“Āgamā kho te, brāhmaṇa, antevāsī ambaṭṭho māṇavo”ti. ||| “Yes he has, brahmin.”
“Ahu pana te, bho gotama, ambaṭṭhena māṇavena saddhiṁ kocideva kathāsallāpo”ti? ||| “And did you have some discussion with him?”
“Ahu kho me, brāhmaṇa, ambaṭṭhena māṇavena saddhiṁ kocideva kathāsallāpo”ti. ||| “I did.”
“Yathākathaṁ pana te, bho gotama, ahu ambaṭṭhena māṇavena saddhiṁ kocideva kathāsallāpo”ti? ||| “And what kind of discussion did you have with him?”
Atha kho bhagavā yāvatako ahosi ambaṭṭhena māṇavena saddhiṁ kathāsallāpo, taṁ sabbaṁ brāhmaṇassa pokkharasātissa ārocesi. ||| Then the Buddha informed Pokkharasāti of all they had discussed.
Evaṁ vutte, brāhmaṇo pokkharasāti bhagavantaṁ etadavoca: ||| Then Pokkharasāti said to the Buddha,
“bālo, bho gotama, ambaṭṭho māṇavo, khamatu bhavaṁ gotamo ambaṭṭhassa māṇavassā”ti. ||| “Ambaṭṭha is a fool, worthy Gotama. Please forgive him.”
“Sukhī hotu, brāhmaṇa, ambaṭṭho māṇavo”ti. ||| “May the student Ambaṭṭha be happy, brahmin.”
Atha kho brāhmaṇo pokkharasāti bhagavato kāye dvattiṁsamahāpurisalakkhaṇāni samannesi. ||| Then Pokkharasāti scrutinized the Buddha’s body for the thirty-two marks of a great man.
Addasā kho brāhmaṇo pokkharasāti bhagavato kāye dvattiṁsamahāpurisalakkhaṇāni yebhuyyena ṭhapetvā dve. ||| He saw all of them except for two,
Dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati nādhimuccati na sampasīdati— ||| which he had doubts about:
kosohite ca vatthaguyhe pahūtajivhatāya ca. ||| whether the private parts are covered in a foreskin, and the largeness of the tongue.
Atha kho bhagavato etadahosi: ||| Then it occurred to the Buddha,
“passati kho me ayaṁ brāhmaṇo pokkharasāti dvattiṁsamahāpurisalakkhaṇāni yebhuyyena ṭhapetvā dve. ||| “Pokkharasāti sees all the marks except for two,
Dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati nādhimuccati na sampasīdati— ||| which he has doubts about:
kosohite ca vatthaguyhe pahūtajivhatāya cā”ti. ||| whether the private parts are covered in a foreskin, and the largeness of the tongue.”
Atha kho bhagavā tathārūpaṁ iddhābhisaṅkhāraṁ abhisaṅkhāsi yathā addasa brāhmaṇo pokkharasāti bhagavato kosohitaṁ vatthaguyhaṁ. ||| Then the Buddha used his psychic power to will that Pokkharasāti would see his private parts covered in a foreskin.
Atha kho bhagavā jivhaṁ ninnāmetvā ubhopi kaṇṇasotāni anumasi paṭimasi, ubhopi nāsikasotāni anumasi paṭimasi, kevalampi nalāṭamaṇḍalaṁ jivhāya chādesi. ||| And he stuck out his tongue and stroked back and forth on his ear holes and nostrils, and covered his entire forehead with his tongue.
Atha kho brāhmaṇassa pokkharasātissa etadahosi: ||| Pokkharasāti thought,
“samannāgato kho samaṇo gotamo dvattiṁsamahāpurisalakkhaṇehi paripuṇṇehi no aparipuṇṇehī”ti. ||| “The ascetic Gotama possesses the thirty-two marks completely, lacking none.”
Bhagavantaṁ etadavoca: ||| He said to the Buddha,
“adhivāsetu me bhavaṁ gotamo ajjatanāya bhattaṁ saddhiṁ bhikkhusaṅghenā”ti. ||| “Would the worthy Gotama together with the mendicant Saṅgha please accept today’s meal from me?”
Adhivāsesi bhagavā tuṇhībhāvena. ||| The Buddha consented with silence.
Atha kho brāhmaṇo pokkharasāti bhagavato adhivāsanaṁ viditvā bhagavato kālaṁ ārocesi: ||| Then, knowing that the Buddha had consented, Pokkharasāti announced the time to him,
“kālo, bho gotama, niṭṭhitaṁ bhattan”ti. ||| “It’s time, worthy Gotama, the meal is ready.”
Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya saddhiṁ bhikkhusaṅghena yena brāhmaṇassa pokkharasātissa nivesanaṁ tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi. ||| Then the Buddha robed up in the morning and, taking his bowl and robe, went to the home of Pokkharasāti together with the mendicant Saṅgha, where he sat on the seat spread out.
Atha kho brāhmaṇo pokkharasāti bhagavantaṁ paṇītena khādanīyena bhojanīyena sahatthā santappesi sampavāresi, māṇavakāpi bhikkhusaṅghaṁ. ||| Then Pokkharasāti served and satisfied the Buddha with his own hands with delicious fresh and cooked foods, while his young students served the Saṅgha.
Atha kho brāhmaṇo pokkharasāti bhagavantaṁ bhuttāviṁ onītapattapāṇiṁ aññataraṁ nīcaṁ āsanaṁ gahetvā ekamantaṁ nisīdi. ||| When the Buddha had eaten and washed his hand and bowl, Pokkharasāti took a low seat and sat to one side.
Ekamantaṁ nisinnassa kho brāhmaṇassa pokkharasātissa bhagavā anupubbiṁ kathaṁ kathesi, seyyathidaṁ— ||| Then the Buddha taught him step by step, with
dānakathaṁ sīlakathaṁ saggakathaṁ; kāmānaṁ ādīnavaṁ okāraṁ saṅkilesaṁ, nekkhamme ānisaṁsaṁ pakāsesi. ||| a talk on giving, ethical conduct, and heaven. He explained the drawbacks of sensual pleasures, so sordid and corrupt, and the benefit of renunciation.
Yadā bhagavā aññāsi brāhmaṇaṁ pokkharasātiṁ kallacittaṁ muducittaṁ vinīvaraṇacittaṁ udaggacittaṁ pasannacittaṁ, atha yā buddhānaṁ sāmukkaṁsikā dhammadesanā, taṁ pakāsesi— ||| And when the Buddha knew that Pokkharasāti’s mind was ready, pliable, rid of hindrances, elated, and confident he explained the special teaching of the Buddhas:
dukkhaṁ samudayaṁ nirodhaṁ maggaṁ. ||| suffering, its origin, its cessation, and the path.
Seyyathāpi nāma suddhaṁ vatthaṁ apagatakāḷakaṁ sammadeva rajanaṁ paṭiggaṇheyya; ||| Just as a clean cloth rid of stains would properly absorb dye,
evameva brāhmaṇassa pokkharasātissa tasmiññeva āsane virajaṁ vītamalaṁ dhammacakkhuṁ udapādi: ||| in that very seat the stainless, immaculate vision of the Dhamma arose in the brahmin Pokkharasāti:
“yaṁ kiñci samudayadhammaṁ sabbaṁ taṁ nirodhadhamman”ti. ||| “Everything that is liable to arise is liable to cease.”
9. Pokkharasātiupāsakattapaṭivedanā ||| 9. Pokkharasāti Declares Himself a Lay Follower
Atha kho brāhmaṇo pokkharasāti diṭṭhadhammo pattadhammo viditadhammo pariyogāḷhadhammo tiṇṇavicikiccho vigatakathaṅkatho vesārajjappatto aparappaccayo satthusāsane bhagavantaṁ etadavoca: ||| Then Pokkharasāti saw, attained, understood, and fathomed the Dhamma. He went beyond doubt, got rid of indecision, and became self-assured and independent of others regarding the Teacher’s instructions. He said to the Buddha,
“abhikkantaṁ, bho gotama, abhikkantaṁ, bho gotama. ||| “Excellent, worthy Gotama! Excellent!
Seyyathāpi, bho gotama, nikkujjitaṁ vā ukkujjeyya, paṭicchannaṁ vā vivareyya, mūḷhassa vā maggaṁ ācikkheyya, andhakāre vā telapajjotaṁ dhāreyya: ‘cakkhumanto rūpāni dakkhantī’ti; evamevaṁ bhotā gotamena anekapariyāyena dhammo pakāsito. ||| As if he were righting the overturned, or revealing the hidden, or pointing out the path to the lost, or lighting a lamp in the dark so people with clear eyes can see what’s there, just so has the worthy Gotama made the Teaching clear in many ways.
Esāhaṁ, bho gotama, saputto sabhariyo sapariso sāmacco bhavantaṁ gotamaṁ saraṇaṁ gacchāmi dhammañca bhikkhusaṅghañca. ||| Together with my children, wives, retinue, and ministers, I go for refuge to the worthy Gotama, to the teaching, and to the mendicant Saṅgha.
Upāsakaṁ maṁ bhavaṁ gotamo dhāretu ajjatagge pāṇupetaṁ saraṇaṁ gataṁ. ||| From this day forth, may the worthy Gotama remember me as a lay follower who has gone for refuge for life.
Yathā ca bhavaṁ gotamo ukkaṭṭhāya aññāni upāsakakulāni upasaṅkamati, evameva bhavaṁ gotamo pokkharasātikulaṁ upasaṅkamatu. ||| Just as the worthy Gotama visits other devoted families in Ukkaṭṭhā, may he visit mine.
Tattha ye te māṇavakā vā māṇavikā vā bhavantaṁ gotamaṁ abhivādessanti vā paccuṭṭhissanti vā āsanaṁ vā udakaṁ vā dassanti cittaṁ vā pasādessanti, tesaṁ taṁ bhavissati dīgharattaṁ hitāya sukhāyā”ti. ||| The brahmin boys and girls there will bow to you, rise in your presence, give you a seat and water, and gain confidence in their hearts. That will be for their lasting welfare and happiness.”
“Kalyāṇaṁ vuccati, brāhmaṇā”ti. ||| “That’s nice of you to say, householder.”
Ambaṭṭhasuttaṁ niṭṭhitaṁ tatiyaṁ.
